Comment,Label
mu m ndodhi ama hengra por pas oresh po perzihet mir ha,0
hiqja qesken,0
hahaha,0
haji o bish bo pishman se sa ke honger kushu she ne gjithashtu ehaa,0
salcice vendihai se ste gjen gjo nese han se dikur hanin buk misri sbonin ze,0
haji mor shok se keken tmira merr vesh miletin,0
kur bere porosi pyete qenin desht hante,0
ne restorant salcice lekeshe porosit cip pahaqur se na shpifet,0
vet qenit cfaj ai helmohet,0
hash bejn mire,0
sikur paske porosit mish pjekpo haji aty bofshin mir,0
po sot haji nesër shif bëj kismet mbase del ndonjë re,0
shi shi gona mira tjetri futja bje got raki to mes lej nam,0
rri tashi boj kot se ene dit se kan skadu ke honger,0
haji se jane genjeshtra,0
haji daku ca thuca ke bo deri dje mer amon,0
haji se ste gjen gje kur skena vdek deri sot kto qe po degjojm skena per t vdek mo,0
shpirt lig do mbysesh qenin haj per vete,1
adm jetes esht qef ste ben dem nje sallam sot s eje mesu hash gjithmone,0
plako di vete ku fut,1
mer merak po haj,0
po kmy do helmosh qenin sigurt,0
ne fillim jepja qenit po hengri jane mirase jo ha,0
haj moj,0
jepja lopes,0
mendon haji mor qr se ke pagu lekun,1
porosia shtepise ne restorant porosit salcice,0
haj mbush barkun gjen gj,0
mmmmmmmmmmm,0
hai leri pordhet se ike ngren ton der tani,1
edi rama fajin,0
tboft mire ishalla sta fusin ne fature se sallamin ke ngrene gjith jetes hahah,0
deri dje haje gjalla tpakten tani qe jane skuqura ler shkojne dem,0
haji se asht bo qini ha ato,0
merr nji dopje raki vazhdo punen,0
shko jepja atij qe dhapeshtyje ne surrat r shkel ne lokal,1
haji o figur se ste gjen gjo mish osht ngrodh,0
sikur kishe par lajmin per keto gjera do haje besoi se po njeten gje bej tani,0
paske lek bobi kremvice gjana,0
tboft mir se paska qa,0
gjyshi im piu ilacet pulave gjynah hedhim poshte se blere para,0
haji befshin mir,0
qeni han mishin vet po haj vet se njeriu esht kafsha keqe globit,1
cik djathdhe dobio raki gezuar baftjar,0
haj mo keputi nje got ver mbrapa ne rregull ste gjen gje,0
qeni se ha mishin,0
mir se qeni,1
futi myth,1
haje vet se mish lope ngordhur eshte ste bene gje,0
he ca bej ai tani se ja gerditet,0
plehra qij tezen kremvices aty ku dhem ma fort bashk,1
hidhi ne plehra,0
bo sikur se ke lexu lajmin lexoje prap pasi kesh ngren,0
futi n b,1
ha ate fleten sallates,0
futi myth,1
në plehra se qeni shpirt,0
jepja qenit mir ke per ber nder vetes tende,0
mas fotos ke rrujt ato o bekum,0
kapi haji aty se perderisa paske porosit kremvice qenke uritur shume pak hollshem,1
sa vrks ba,1
hai mer bark derr bo kot,0
ha sallaten pakten,0
futi nbyth pall,1
ja jep qenit mishin vet se kupton,0
vejm bast qe ke honger at gjethen sallates nfund qe vendoset per dekor jo mo kto tjerat po na bo rolin shum tn,0
haji burr pallo barkun,1
mbyll syt haj po ben rolin virgjereshes tani sikur nk ke ngren ndonje herper ate pune bie qe ne shqiperi konsumohet asgjepasi gjitha produktet jane per tja hedhur qenitpo kur degjojm themi se nk do hampa menduar se sa her ke ngren para se merje vesh se behej,0
pz do hysh ne gjynah qenin mire vari per zbukurues tek pema ose dekoro shtepine per festat fundvitit,0
obish po haj bon kur do hedheshti ato,0
haji se ke ble lek,0
ha o njeri se mundesi jet duke dal ne treg naj lloj firme re sallamrave kan antireklam harrum ne kur hanim kofsha pule vjecare sna gjente gje,0
jepja haj dikujt qe ca haj bo sevap derisa ndash mendjen,0
bahh shum naze ju mor burr qa ber kshu ju,0
bere foto nise joq pastaj fute kok hengre se shanse kesh hedh,0
jo qenit se ngordhe,0
sa pordh qe eeee,1
po mbylli syt futi taposht,1
un mendoj fusesh nbyth,1
futi nbyth,1
befte mir,0
ate porosi qe ke bere ate hash,0
ec mo haji se kn bo lek,0
po do ngordh qenin kot mor vlla ktu po se gatuve vet ke frik prek gje dor,0
futi moj ne bark aty,0
vej patate mustardh nk gje asgje haji,0
haj ere se ska naj gjo,0
ha ne zgar vllai ha ndonjeher ne restorant ja qj,1
futi ne bythe mbase ke oreks mbrapa,1
o rafte pika po femijet tyre cfare hane o ju zenshim mallkimet tona,1
ben sikur parisihaji aty leri pordhet,1
sa shijshme duken,0
hudhi ne kosh,0
mshoj o bish se kena pi uj neper kanale ne kena honger zhavorr qysh kalamoj,0
hedhi ne plehra se po shef sherrin qeni helmohet,0
do helmosh qenin,0
qeni ska per ngren se do nuhasi qe jan memish qeni,0
jepja,0
sa ke honger deri tani o plak ke kriju imunitet gjonat ngordhme,0
paketoj vete jepja ndonjerit qe per ngren,0
ska vdek ndonje shqiptar ushqimi deri sot po tani qeni goje ngrene qe kshu duash bej,0
haji befshin mire kur ke vdekur do vdesesh,0
futi nvesh,0
haj se veq mir tbajn,0
lum guzhinerja paska pjekur fare paska fut në vaj sekonda gati për ngrënë ankohu kamarjeri thirre haje kush ketë bërë se qeni ha ashtu peace albania,0
oooo gjith shqiptaria ha haj se gjen gjë,0
varrosi,0
ke neps,0
pas honger buk djath pluhur sna la ndodh gjo ke mish para do hullesh po kishe fare per honger,0
ha qeni mishin qenit,0
haj mor vrit trurin,0
dil jepja dikujt qe nevoj ke plot rugeve,0
vras mendjen kur ke dyshim porosite,0
po haj mose vdes,0
cfaj qeniai eshte fixti po voton qe sa vitehaji befshin mire,0
kur ste kan ba gja deri tash sot haji shkojn lekt kot,0
haj se hedh do zej gjumi naten do thuash hodha henger,0
ke fitu imunitet bej merak ste ben gje,0
kur bejne rolin keto amannn,0
ske porosit fileto vici apo peshk sollen salcice haj pra se vete ke porosit ate cilesi ai vend ku ke shkuar,0
po haje se ste gjen gje se degjove lajmin tani kshu honger gjithmon,0
ca faji qeni mor vlladigji ne oxhak,0
hajiashtu siç hengre dje para se merrje vesh,0
bafshin mire,0
futi ne,1
mendo dy herë por haji se ke paguar,0
qeni esht gjynah henger,0
mer thashetheme po haji aty,0
gjynof hudhhaji mire,0
hajde porosi qe paske bo shume qef paske keto hai bej naze kot,0
po provoji njeher cfar shije kane dore njeriu se lope ngordhur provu tgjith,0
haj more se tknaqin,0
hidhi mendo dy here ne shqipri bejn qente sallam jo lopet ngordhura,0
provoji haj po vdiqe shpetojm ne tjeret,0
hidhe nplera se helmon qenin,0
jo re vlla qenit ja jep j bejn dem qenit c prodhohen ne kete shqiperin tone mjer ne kto politika degjeneruara,0
haji mor honkshin çent se osht bereçet apo jo,1
po qeni c taksirat helmohet ai,0
futi po normal qe hash,1
haji mer daj se gje gje shqiptarin ahahah,0
befshin mir,0
haji se ke kriju imunitetsdo vdesesh fundit,0
haj ato porosit her tjeter,0
po haj se ste gjet gje deri sotsot do gjej ty,0
haj re pallosh se ngren ndoi her ushqim kontrolluar ne,1
jo po m mir thuaj kush esht interesuar vij haj ne restorant,0
ke honger perher haj sot,0
qeni ha ndonjeher se varet ca mishi kane brenda,0
hidh se gjynah bofshin mire,0
kur bje tmires ne shkelm o vlla kshu tvjen fol typo jeta ashtu sic jep gjerat ashtu merr mozomakeq,0
haji plako,0
futi nbyth,1
jepja qenit,0
jo qenit se gjynah do ngordhi,0
futi ne kosh,0
haj se shqiptar ne sna gjen gje,0
phuuu,0
qr,1
rx,0
po cju mban pragu shtepis juve qe na beni heronj se po shisni,0
hako,0
qr,1
mmm shijshme,0
hako,0
tashi morët vesh ju vajt kanceri në vit tret,0
o cu knaqemgjak dhjam,0
bere çudi se dalin tiransit gomer mushka,0
ahhahahahahahahaha,0
jane verteta keto qe thuhen sepse pare vet shum raste,0
mir biznesi do ke shit po se kuptoj gjithe ket robqimllik ju veterineret apo fshataret justifikoj dot,1
kapeni vec tek salcicet po gjerat tj jan mira,0
ne foto profilit shtrengu shum kujdes se po plas musklatura,0
hor gjith jeten ket muj po ju prishin pun ee,0
oooooiiii,0
o popull ordinerpo mundesi then keto fjalpo ju ca ber deri tani shitshkoni ne prokurori futuni vet paret ne burge sepse ata pahir sjua kan bler,1
mish qeni pe shtepie,0
kush ben keto gjera ne qofte se jane verteta kene frik zoti do vi nje dite zoti do ja laj hakun ke njerezit tyre qe djegi shpirti mjer ai qe ben keqia ne kete bote lahen,0
na shpifet befshit lemsh ke ndonje inat hakon qe po ja nxin paske kohe marr keto gjera,0
ate tufen gomer kuaj posaçerisht mbani qe kur ngordhin bejn kremvice do kishim vdekur gjith po ishte keshtu,0
na befshin mire gjak dhjam,0
kremviçe tymosura hako,0
ja qr atij ty,1
qr paskam ngten salcice kremvice varrda mir qe spaskam vdek,1
esht naj gja cuditshme ne po ham mbeturinat tan bots po bajm za,0
o,0
hani mor hani ju beft mir se mish gomari kali avash avash doham mizat ne zgar,0
kremvice hako qe hengert morjta ishalla se po na marin qafe femijet,1
shume mire qe po behet problem gje por pas ditesh njerzit do harrojne kete histori keto kompanite akuzuara do vazhdojne aktivitetin shqetesuar askush keta punonjesit qe dergojne mesazhe bejne video se ndryshe iu mbushet mendja shqiptarve per shkak ketyre gjerave produktet ushqimore shqiptare shiten jasht vendit se ska askush besim ne to populli shqiptar duhet ndale konsumin ketyre produkteve vetem ne kete menyre shpetojme veten mund jetohet to,0
fillon qe ju problemi qe ja jepni pastaj kompanite perpunimit mishit,0
turp vije se na shpife por ban qellim besoj,0
shetose denoncon kompanibashkepuntor,0
o daj mishi kalit shkerdhen kremvicen tane nje biftek kali bon mor daj,1
po qr shet atyr nk di hapesh nje gro madhe ne vende banuar groposesh ke fytyre qe shkruan nje pler ose nje qenie ngordhur ato bakti qe mba ere kur kalojn diti phu qr,1
tek kto shkon blen,0
ardit gjebrean,0
katastrof helmuan femijet,0
na shpifett,0
po femijet tu hane,0
hako ato qe ben reklame arditi tek diela booo sa han ai aty live cope befshin mire,0
epo kur lek kg duken shijshme kremviçet apo tani besoni se prej mishi freskët fajin aku ja për kontrollet në fabrika,0
kur njoftoni cpo ndodh ushqimet ne okk pooooorrrr kur zgjasniii zgjasniiii muabetin sinqerisht teproni shkurt na shpifettttt,0
ndyresira ju qe shisni pastaj ata qe blejne nese vertet beni keto zoti ju denofte,1
kg sallam lek kg mish lek cfar prisni hani,0
komentoj kurrë po kur është tepër është tepër kujdes se fëmija yt në pushimin shon blen hamburger sufllaqe sanduiçpanine qofte shokët thënë besoj mishin ja jep bagëtitë imëta konsumon në shtëpi do thotë se ai shokët do konsumojë gomarin ngordhur babi shitur vetëdije për sallam salçiçe kremviçe etj etj nëse shprehja është ne hamë në rastin tuaj është ju shisni,0
kocke forte paskemi qene,0
hakoozgjidhni cilsin,0
ajde hako ajde,0
dime qe hame gjera ngrodhura por na tregoni fakte se na bien ne mendje gjitha gjerat qe ngrene,0
ke per nder qe reklamon se po helmon njerzit o tyyyy qr o fisder,1
na veshtiroset,0
dmth plehre zente fytin mishi gomerëve,1
sa vrisni mendjen ju ne gjithe kohen kto ngrene sna gjetur gje,0
ehv,0
duket vetja hero ty qe po shkruan ketu nqs do mir sdo shisje fundja ato lek helm per femijet tu do behen nqs historia esht vertet sigurisht,0
ne radh par ju maskarenjt qe shisni groposni harroni se aty han femijet tuaj plera njerez,1
hako,0
dini hani shqipetaret,0
hako,0
prandaj qenkan kaq shijshme,0
epo ku rrine shqiptaret sallam o zot leri puk sallam jo,0
boll kto antireklamat se bet shum qesharak,0
na besdiset sallamin,0
boll se na hapet barkun,0
salcicet hako wudy jan shishmet perberje gomersh qen kal bretkosa etj,0
ma nis do mish prej shpija jote se un blej ma mish hahahahah,0
po qe po shkruan thua vin marrin keq se ata qe vin marrin derisa ngordhin shisni derisa shisni ju duhet denoheni paret pak fjal fundrrina ju qe shisni ata qe blejn jua qofte zoti ne femijet tuaj kuptoni qfar po beni,0
na shpifet,0
ca budalleqesh postoni po mo karafil kur di jua shet,1
na ca b,1
ne blejm nje grusht melek,0
boll se na shpifet po besoj gatuan joq kto mesazhe gjithmon,0
kush bene keto jan plera jan kafsh,1
ju duhet ju qr jua fut kremvicet tymosura nbyth po ja shet kur edi qe do ja japi njerzve mer fisqen,1
kremvicet tymosura hako mira,0
tmerrrrrrr,0
hako,0
su vajt mendja tek qent rrugeve,0
hako,0
ajo dihet sepse cilsia eshte zeroo esht dashur ngren asnjeher po shqiptart shkret imformuar se cfare ndodh realisht ne ato fabrika ju vraft zoti,1
ju befshin mir,0
leni kremvicet po boni naj gjo per xhaxhin edin,0
se kuptoj duhet konsumoniskan asnje gje mir per organizminnuk do pesoni gje po hengret sigurt,0
na shpifet vetem hapet nje diskutim se ju shperthen imagjinata juve,0
nxorret deficit hakon,0
ku mire ne fund fundit kandrra ne syte pushtetesve,0
iiiiiiii,0
po mir o gari kur dike per ca sherbejn ua shet,1
po loqen ua heqin pakten,1
ca thu mer vlla kto dolen kqija ee,0
opo jepni dhimbje se na kenaqet keto,0
hangert mordja ty gjithe gomarte tu se nji pal mend paskeni,0
prap mir qe dim se ca ham,0
uiii na efshtut raft pika ngelem ngren asgje tani,0
po ju qe jepni qenkeni mire se groposni dot ju hongert mortja ishalla,0
po ha kur di cfare behen njeri zor jep,0
jqj mishi ngordhur haet o budallenj,1
iiiiiii,0
male mish gomari skisha nigju neiher filloj prrallis un nei histori,0
na shpifet,0
ne dim qe skemi produkte shendetshem por na shpifni mooooo pls nese ju po postoni kto ju mendoni se do reflektoj ky populli apo qeverria ndaloj stop se na bo honger buk that,0
keto qe po lexojme sikur beheshim gjithe vegjetariane sdo ishte keq,0
rri maji shit tashi pakten harxhoje per lek varrimi,0
hudhni erza tmar shije,0
vallain hall mall paske po un po hallin se dogji plaka groshen ngela ngren sot,0
hako,0
vij keq se ne mish pjek hajme,0
ju rujt zoti ju baft mir sa zili po ju pzz bjeshk tu pjek nhell,0
tu djeg pyll per tpjek mish,0
ndoshta ngordhur qene ky por po tymosni gati per sallam,0
do rrosh vjet se po ha ate ne,0
bamiresi per farferit,0
sill ca,0
kini rrit hormone ket qingjin ju duket bio,0
po patjeter vetem ju dini hani bio se tjeret jan budallenj din se cfar han,0
nje here ne vit ha bio dite ha gomarin,0
per mish bio ecni baba,0
po ca mutin han kur mbaron ky mishi bio se han perdit bio nji dit do jet ai hormone ose kryma,1
hahet vetem ai mish por ftohen gjith ndjeksit joqse,0
boni qef se per vdek ja jipni shpirtin shejtanittju boj mire,0
duket foto maji vitit kaluar,0
ju befte miremish laberie duket,0
eo mir ke mushkë,0
ver po un vite par gomar sy,0
kur gzim gabeli griset daullja nje kingj ke bon madhe imagjino kesh nje kope,0
prushi ja jep shijen,0
kujdes gomar jatin ai qe po ha or se ne foto skuptohet fort qarte ça eshte,1
perdit mish ne hell konsumon apo tu merzit mishi gomarit,0
ju bafte mir o burra,0
nje here ne vit ha bio o bish gjith pjesen tjeter sallam han,0
ik re pall,1
preferojn mishin fshatit keta mo dakuduan sallam reklamo kot,0
ki tdrejt bish veq rrotulloje,0
gamri ngordhur nje privilegj madh ama sepse serviret ne restorante luksoze klientet qe hane jane kollarisur parfumosur,0
sallam qofte mish lopëve ngordhura,0
vlla mishin bio paske po vete ehe paska kaluar data skadences,0
po rama konfiskoi për informalitetin,0
po cfare beni se hahet mishi gomarit,0
skem ter fatin tuaj ju bej mire,0
ouuua ngrije pak re se paska kap paraulti ne tok,0
mir duket por pak dhjamurkg,0
o bje rud bje,0
po sdo hash dite keshtu tek ngordhurat kthehesh per ca dit po he,0
qe esht shum her mire se ai qe blihet neper qytete esht vertetpor per bioje pak larg,0
beft miredhe ju muj kshtu,0
kur do ham ferlik,0
po vij keq dhuroje gjysmen,0
gomari bio eshte,0
poqe cjapin le tre or se do metet pjekur,0
ma rrofsh lesht mor paska bo zoti mbar ty ngren nje her kshu po na shet pordh ku dim ne qe ai ngordhi hedh poqe o koqe,1
pordh,1
ca tani na shet lordh,1
mua vjen keq per ata qe shohin munden shijojne madje ushqimin thjeshte jo mishin pjekur ne prush do ju kerkoja shume respekt per shumicen pamundur,0
ky duket gomar ngordh,0
hahaha trego sa leke do shesesh leri perrallat,0
ju bej mire bravo,0
sa idjotësira postoni ju mjerët ju ngelët në prapambetje akoma doni tregoni hani mish,0
po mishi gomarit esht shtrenjti mo cuna,0
bio leshit gjilpera bar helm,0
bio leshit gjilpera bar helm,0
ju ja shisni fabrikave thoni vjen keq,0
ore dashin kopese ke vene hani ju hani se fajin,0
per mish shelegu huna deri balli do burrat malsis mir ju baft,0
kinezi ca nk han,0
pirdh pirdh se lirohesh,1
sa ngrenshem,0
ju beft mirdhe na the vendodhjen,0
hudheni icik ai mishi sallamrat qe blejm ne neper qutete,0
sillo poq mishi mo,0
tfalt zoti dridhe,0
asht joti iky mor,0
do hash sot po neser ca do besh prap gomarin do hashe,0
na bn per zili mdk,0
na bn per zili mdk,0
po do hash gomarin ngordhur vec se po jesh budall rrish ne fshat per nje cop mish,1
hallall o njisho,0
sa ke vuajtur qe hash ate mishin thuaj qe kane cuar puntor qe pjejekesh ne funde lepish kockat se mishin hane tjeret,0
boje shelegun gati pim noi got,0
ku dim ne qe esht ngordhur ky,0
po kan len fshatin njerzit tash cdo gjo duhet importu se dun pin kafe veq spysinnqa han,0
kush do pune shef kuzhine,0
yepp,0
ju boft mir,0
heee keqen birrr nenaa birrr,0
prisni miq,0
faqa joq eshte,0
o katunar leri pordhet se skeni buk ngren her ne vjet qe hari nxirrni tju shofi gjith dynjaja ik mor koqe se zgjepsa zhulsa,1
ore duke rrotullu del qefit krejt skeni naj elektromotorr rrotulloj vet,0
hiqe holl vej gjate ate mishin se per pashke do ndezesh prushin prap,0
çna beret borxh kete,0
ky n fakt duhet ishte edi rama shpu ne hell,0
mish raki,0
bravo kuj po plas qa han,1
para sa kohesh paskeni dal hahaha then drejten mish bio eshte por ate lodhje mire mish gomari ngordhur,0
ju befte mire,0
