Video ID,Author,Comment,Label
R2K4IQGpiGM,@motori2900,noc rroku pop folk rrep gojore,1
l2TYc4sf9dw,@orbiorbi263,respekt ma madh qe ekziston per ju zotri gjergj luca nji atdhetar shum madh shqiptaris pershendetje kosova,0
HxuCXIgilFc,@ildagjonzeneli4325,po o koke qenstani perse ulurit kercenon qe pelqeje rama,0
ul_GJAU6e-g,@laniroli3714,ardian klosi shpetuar ai coi ne france ai beri sorrosian,0
jOI5vUWJbPk,@mehmetbylbyli8999,shqiprin mor lumi planet vjen ky kto pushtetar qe ne qe drejtu kte vend kto jon tradhtaret kombit shqiptar qe kon masakru kte vend hyr gjemb ne kemb fare kto jo formohen por sekuestrohet gjith pasuria jepet popullit,0
gnq_bShXo60,@avdullahmehmeti3500,avukat gati hash t gjall aq shum urren,0
8e1U-sfyaXs,@gjovanoprogni2441,hallall shok nje gjest fisnik,0
zPRIW50IYGU,@adriatikjonuzi8484,kujdes se na flliqesh jul çezari tha skulpturen nudo lot qesh,1
8e1U-sfyaXs,@rivaldobarezi4582,my eshte gazetar jo disa kosova lopt hupin,1
d8eRvVLfsnI,@plakaplaku,o pano soko ndigjoj ne shume emisjone fantastik por ketu jan formuar shuk plehrash sa qe nordhen kete popull okej shoku,0
-IUyAKMtBWc,@bledarbledi1475,po mami ke marr ne muaj,0
2MYQBaog-d4,@jolabudo4044,lumte zoteri nje burre qe thua verteten ke frike verteta enver hoxha heroj popullit shqiptar nje atdhetar qe bene nenate rroni sa malet zoteri zoti dhente vetem miresi,0
st4nul77_Oc,@ginomixha879,pler,1
gG62Vu4qwsk,@sonipepa4264,ik mir grek k legen mir legena qe beni grek burshtra greku do kto pushtat,1
D3_B8kKmUjc,@adilloka8373,ngele neper studio kot,0
sBuYrv_W1hM,@atdhepellazgu3228,o tano se beson ai byth qimi gazeten tyre,1
2MYQBaog-d4,@sajdebregu6784,lumte goja,0
l2TYc4sf9dw,@nduepjetri1991,turpe kesh,1
DO6VjP2rIu8,@bashkimhalili5419,ofevzi njeriu vrima poti jengulur vrim vjet,1
D3_B8kKmUjc,@hondohondo6060,o murriz thën rama ësht mbetet tradhtar kombi burrni duhet vesh fustan ata kur bëjn synet se burgaxhi qen në paris prej muajsh din mjaft mirky rrjep shqiptarët shqiptarët japin votën ësht normale se çfar populli shqipëria llogjik sepse votojn kundra vetvetes,1
9ivr3YoZmCo,@luansinani5315,bravo lumte,0
HxuCXIgilFc,@pellazgbejleri1658,hohoho lumtë artan hoxha ashu duan kta gjakprishura,0
l2TYc4sf9dw,@gjolekrodha2240,aktor se baba,0
zjR9BPAt-jo,@ge5585,shkullaku,0
YhRDIGr3Ag0,@Kristnoe,ju çifti urryer për shqiptarët ja kaluat enverit nexhmijenkjo është bërë alien fytyrë hale,1
zPRIW50IYGU,@user-cs1kb7nu4t,ja bo qeshme met njeshme,0
2MYQBaog-d4,@ahmetberisha8746,enveri ishte pere shteti ejo pere korrupsion,0
l2TYc4sf9dw,@dritanfrasheri1798,respekt per ndrec lucen,0
J5Cg86mX9kc,@arturshpata7922,po ke po flet o zoti idriziju thoni qe merte greqia gjith vorio epirindhe ai thotepo le merte se skam ndonje kompleks plehra keta zduhet ken vend ne studiot shqipetaredhe ajo qe thote ai se eshte opinion publikeshte thjesht opinioni shtepise se tijj jo shqipetareve tullaci mutit,1
SDxqL7L2Ivo,@naco6196,bravo edi kapedaniuraaaaaaaaaaaaaaaaaaa,0
xzIKCYl4z38,@besnikdine5399,hajdut kriminel mona jote do beje shoqeri ne burg,1
CMPqrA5suRo,@user-ix7em4of8r,qefina befshin qefina qefina pasurin popullit do marrin keto poshtur poshtur poshtur hajdutet qente,1
SDxqL7L2Ivo,@muzlimucaj59,o gomar kristaq himara ishte eshte shqiptare kujt po thua,0
HxuCXIgilFc,@dardaniakosova935,ky se meriton mej than mshele gojen po mej qi nanen grusht kres,0
2MYQBaog-d4,@user-nf6kv3zq1h,ishte diktator po cfare ishte o patriot po mire akoma skeni turp o kseftilismeno qe thua krenari o qelbur po perse ftoni flasin ky general pushke druri lanet o kelysh qen hoxhes ishte shtet lighor thot po vriste ghygh o qyq,1
l2TYc4sf9dw,@NoelplayzYt,ore spiun servil batakci vetem struci doni fitoni,1
HxuCXIgilFc,@gjonkamberaj3971,o tani ç tu thuash tellallëve lerëëëëës o tani,0
nVeCIbiouUk,@rivierajonica7630,po llozhura kostum jeshil cfar kerkon ketu ne kete debat,0
8e1U-sfyaXs,@sasab9897,keta duan dhunosh nenen shtepise thuash femijet duan nenen hak drurin pffff tradhetoi leremos prek dore o gomar burre vijne femijet pasketa jane budallenj gazetare ku para nenes o njerez nena eshte nena,1
JD-tAYIpgaA,@galinimitsi3338,grat ne dukat vetem per ngarkuar dru jan se tru zero kan,0
xzIKCYl4z38,@mbajeveten2401,ilir meta eshte nje cop madhe muti qe dikush dhene formen nje njeriu,0
HxuCXIgilFc,@mirandivallasi7134,respect madh per z artan hoxha shum drejt per dekonspirimin scuadres grupit operazional dikush duhet pergjigjet para ligjit,0
zPRIW50IYGU,@nexhatimeray195,fabulous,0
y-5Vl61eZmY,@aleksmeta9058,ore njerez ben njeri gje atyre se kan miljardat peshojn lek,0
d8eRvVLfsnI,@rolli7811,hallall gjergj luca,0
gnq_bShXo60,@FranklinHoti-ju7kh,o budallenj areston spak por sorros edi spaku zdin ku jan rama vitet para kur ithnin vez vec koken tunde ketyre tjerve,0
zPRIW50IYGU,@sopranomezzo3886,hallelujah o bogdo o mbret love you o nipi komshive fisnikve bogdo viajturve fantastic,0
2MYQBaog-d4,@SamSamcat-wb6et,tregim pallavrakjo zoja ndegjon shikon sikur beson,0
Y94GQrRkaGY,@hanacausholli2364,bravoooooo rama edisukseseeeeee,0
WDk0jy-CiLs,@elianalia1082,taku ngaterron lirine se ardhmes ne ate qe duhet krijoje progres zhvillim qe duhet bazohet mbi njohurite mjafton referohemi lirise sa per bere dicka qe rrezikon burgun kundershtimet pervecse jane paarsyeshme ne vetvete sepse prodhojne pas fatkeqesi mbi gjitha lejojne zhvillimin lirive pozitive ato per cilesine jetes ato bazuara ne dije taku mund kete lirine udhezuarit dike qe vrase veten por eshte qesharake fantazite lirise se fituar kamyja apo kafka,0
jOI5vUWJbPk,@tigrimaleve5726,bravo avokat idajet beqiri,0
y-5Vl61eZmY,@user-qy2oe7zz7u,bravo idajet cfare patur ne krye dinim dime por ata qe quanin burra shteti yje ne ngjitje na pyesnin ne kur prishen quajtën korruptuarkemi vjet qe shajme prinderit tane qe ndershme,0
HxuCXIgilFc,@mikellicaj2491,qeveria greke duhet heqin dor urgjentisht per ceshtjen himares sepse eshte tok shqipetare sepse do hetohet seriozisht skenar shemtuar qeveria greke ndryshe do ket pasoja,0
HxuCXIgilFc,@francodoci3830,mor artan hoxha rrofsh sa malet trim patriot mire per bese zotit,0
J5Cg86mX9kc,@ladithimo7117,neveri pafund për mender manjanintë vjen ndot dëgjosh kur jargavitet kundër shqiptarëve,1
j7gBiTH3DIg,@arkenashllaku7468,na ngeli meta ne tv gjithe diten koh per popullin se ishte duke mbushur xhepat,0
nVeCIbiouUk,@MgggGggm-nn7lt,ik kokrra legenes,1
2MYQBaog-d4,@danieledemiri1760,cfar pavaresie dote nese jep buke dikush tjeter buken duhet prodhue vete,1
zPRIW50IYGU,@user-nz6oq5uv3b,hahaha,0
-IUyAKMtBWc,@kritikuiashper2836,ore kur do futet burg ky rropqiri,1
CMPqrA5suRo,@marinosdeboor9069,o avokat leri sofizmat kanë dënuar popull tërë kanë dënuar organizmat ndërkombtarë populli zotëri po bënte zhest imoralë do pështyrë po vidhte populli do tja merte do tja rikthente zotit kujt ja marë hajdutit do tja mernin do largoni zona kurse në kushtetutat demokratike hajduti dëmshpërblen deri herë vlerën vjedhur del tregon përralla asnjë nen juridikë normat juridike zotëri jo hajduti dënohet por përsonat juridike kanë në mbrojtje objektin ndëshkohen normë juridike bashkëpuntorë,0
y-5Vl61eZmY,@jakuppantina1984,hajna laps qira para vite ndejt ne tiran,1
HrDU5SxepBA,@shemsedinbunjaku7710,ky rast esht lajmruar qeveria kurti tek stopi sepse kan patur guximin per ber vet shtetit kosoves per arsye bashkpunimit mes kompanis apetitit partive politike kriminaleqe jan sod ne opozit siq esht partia demokratike est ber siguria siguris se shtetit,0
HxuCXIgilFc,@linashiroka9496,artan shumë drejtë ju do për preguror,0
gnq_bShXo60,@user-lu1ms2lv9q,sekuestrohet pasuria,0
d8eRvVLfsnI,@gazmenkamberi4645,eh more pano ke po flet lene more ate,0
Y94GQrRkaGY,@tironatirona5093,arritur o gjigand,0
FtBcuwX8j_0,@anaa3546,po keshtu funksionon kudo neus neper kompanira vetem nje pushtetin,0
gG62Vu4qwsk,@shezoalikaj2290,fred beleri shum krime kush investoheshin parat fredi beleri vinin parat greku po vinin,0
J5Cg86mX9kc,@ZimerRiza,ded,0
l2TYc4sf9dw,@env227,ik o pederast ajdut,1
8e1U-sfyaXs,@GalaxyA7-eq6ku,pasi ty o vella ke meshir krijesat allahut allahu do meshiroj ty insha allah,0
CMPqrA5suRo,@ramizallmuca936,fiks fare z avokat ktë bër likja në petrit vasili qen në sauk valice euro për bler votat euro vot,0
CMPqrA5suRo,@petrikaagolli9715,avukat njohur mossssss do hidhem uraaaaaa tv topincenerator,0
d8eRvVLfsnI,@janigjika2933,mar pillek po ke gjetur shk mire qe prekesh,1
HxuCXIgilFc,@Maria-vv9yg,o artan qen bir qeni ca ke belerin turp kesh shkerdhat ndyr o sizofrenmos ze belerin ne goj se do populli qe zgjodhi po kini pak kujes per shqiptaret burgjeve ne greqi tju kthehen nenave vdekur ki ni pak kujdes greqin se punesoi ushqeu buk gjith shqiptaret dhunuar diktatura behet shqiperia shtet se pushtetaret shqiptar shiten gra femij ne mes dites ju mereni belerin se do rama goron jooo sbehet keshtu se shqiptaret jan racista kundrejt grekeve do paguani nje dit o pisa ndyresira,1
HrDU5SxepBA,@Dr49uni1,ska faj kosovari fajn shteti jon qe ben kontrollet duhura ose kan dore vet mbyll njerin sy pakot produkteve hyn shqipri kontroll krejt llojt ushqimeve,0
l2TYc4sf9dw,@velavlore4339,paske mesu babai ytteatri vazhdonmos na vish na rrefesh per kete tjetrin besovau genjeva,0
2MYQBaog-d4,@KavinSBS,lumte goja hero,0
jOI5vUWJbPk,@sokolzenelaj9527,avokat beqiri respekte qe nere problemet themeli,0
l2TYc4sf9dw,@arianagugu2648,bravo gjergj luca,0
CMPqrA5suRo,@elhamdulilarabinalemin3388,bravo avokat kta dovrar tekuptuarit,0
l2TYc4sf9dw,@vjollcamalaveci886,bravo familja luca,0
CMPqrA5suRo,@meleqsala7697,beravo avokat,0
HxuCXIgilFc,@brunildahoxha3174,lumte artan por ndryshon keta njerez prandaj shqiperia ecen perpara,0
xzIKCYl4z38,@nazmijesulce2800,qeshni o popull shiko ca bejn marrin mesoj shqiptaret po shqjptret njofin mir ilirin dne salin qe shkaterruan shqiperi,0
R2K4IQGpiGM,@henripasha3850,grida do meloni ne shqiperi djathta humbi nje tjeter lider lindure vetmja qe mund krijoje nje opozite vertete qe mund rrezonte rifillonte shpresen per shqiptaret,0
2MYQBaog-d4,@shpendipone8513,shikonikuadroteenverhoxhëssatëedukuarjandhesapregatiturndërsakuadrotesotëmekanmëndjenpërtëvjedhurdhepërseks,1
l2TYc4sf9dw,@xhoanatoma5078,cfare merri perseri hajduti popullit sali berisha krimineli popullit shqyptare hoqi inditetin popullit shqyptare duke thyer fabrika uzinen shkatroje industrin ekonomin ushtrin pra hoqi popullit indinditetin popullit shqyptare vrau rinin mije shqyptare,0
R2K4IQGpiGM,@jimmybilly8930,flet shtruar ketu ne emision ke mbushur undet,0
CMPqrA5suRo,@VloraVlora-mh3dz,po drejtsia sht mbaruar korruptuar,0
gnq_bShXo60,@arturaliu2601,haklajt rrojne kane vdekur zemrat tyre ne celik derdhur hekur do rrojne shekull pas shekull,0
xzIKCYl4z38,@kujtimhaxhia8482,do hypi ilir metall na nje shtdh laut per shqiptaret haaaa,0
zPRIW50IYGU,@PersonPrivat,shrek fevziu,1
WDk0jy-CiLs,@fitimkeca2430,po kush beson ket mut ky është cop llafazan,1
ul_GJAU6e-g,@titanictitan1900,dy rruspie ne nje studio televizive,1
WDk0jy-CiLs,@leonardloni,gridushja,0
HxuCXIgilFc,@kaninambreteri,shyqyr qe doli nje shqiptare qe tu tregoj vendin ketyreve fashistave ketyre shiturve ndyre,1
JD-tAYIpgaA,@user-ec5lo6co8r,sa trurp kan shetitur boten kengetare hesapi rrampall fare turp maja maja budallaqk,1
J5Cg86mX9kc,@BrioDosti,bravo shpetim respekt futia filxhan kokes ati qerosit antishqipetar,1
2MYQBaog-d4,@ganicepi5897,flet ky cilin armik do mundim tëra diktatori bënte për mbajtur pushtetinku shanse mundim shba bbss,0
HxuCXIgilFc,@bardhamecaj4569,bravo zoti dhente jete per veten familjen tende por per shqiptaret qe degjojne verteta dal ne shesh,0
CMPqrA5suRo,@marinoqamili2767,bravo avokat ky njeri eshte simbol hajduteris kete din gjithe shqipetaret,0
HxuCXIgilFc,@spiridonacioz8760,hoxha cfare konflikt eshte shqipria greqin qe mbajne shqiptaret pune mban shteti tyre,0
WDk0jy-CiLs,@harallambshehu1367,tregon qe vitet kalojne provuar rakine the turshine,0
2MYQBaog-d4,@Leka-iliaka,lumte goja degjojenite verteten,0
HxuCXIgilFc,@user-xj1sx2sh6z,o qifsha ropt o syze o qorr moter qir,1
CMPqrA5suRo,@lira6362,zoti beqiri nje personazh moral larte eshte kenaqesi degjosh menyren se shpreheni drejt sakt njerez ju duhen ketij vendi shpresoj jete mundur qe llumi qe drejtuar deri sot shkoje atje ku duhet,1
PUyqWp5V3sE,@balimorina569,bravo artan largone emisionin zedhensin grek qe bene spiunazhe ne vendin tone o mylet kush lejon nje gje tille gjene nje vend greku shtyp emigranter tane kurfare pergjegjesie tallen shqipria duhet padise greqin per gjenocid ndaj camve,1
HxuCXIgilFc,@burhanballiu6984,ça na gjet kto servila shqiptarofilogrekër,1
SDxqL7L2Ivo,@biankaulnika401,ke hall tjeter ne himare,0
HxuCXIgilFc,@xenigashi6777,artan naj dit do ikesh perlesh,1
J5Cg86mX9kc,@Henrik_channel,zoti rujt idrizi,0
nVeCIbiouUk,@Juliana-zp6hg,gazetare debile herë në studio lë nam thotë,0
HxuCXIgilFc,@MiriXhikes-eq1kk,artan hoxha artan jarga,1
zPRIW50IYGU,@filetema2011,bised fuck lezet rama per lulin he malaka,1
nVeCIbiouUk,@fatbardhaduli9191,rama mir ja ben,0
HxuCXIgilFc,@Kukeqenmepunmepara52,bravo artan mir ja ben ktyre shiturve,0
DO6VjP2rIu8,@viktorlipi2257,ai vdekuri qiu gruan ne shkoder,1
8e1U-sfyaXs,@user-pt8pl7dk5x,bravo vertet gazetaritpor familjaret duhet falin mbajne afer njeriu gabon por kur duhet braktisur ne fund fundit esht gjaku yt,0
l2TYc4sf9dw,@maksimkuqo8134,qifsha robt kelysh,1
HxuCXIgilFc,@nazegoxhabelliu7297,lumte goja o artan hoxha bravo mbyllja gojen atij qeni plera grekut bashke bejlerin,0
l2TYc4sf9dw,@katjageos3857,respect luca,0
HxuCXIgilFc,@user-sn5yn4wd8j,bravo tani dy qen bir qeni jane zedhenesi fredi bejleri fredi bejleri,0
9ivr3YoZmCo,@Besianelamaj4835,fajin gridaqe fton mediokër përballë këtyre analistëveqë duken km larg tjetër nivelboçi hajd moshtyhet capor mul noka është komplet pallëidiot,1
8e1U-sfyaXs,@user-df6zq3vu4b,nje djale shkelqyer bravo,0
l2TYc4sf9dw,@luandalipi9192,zhgenjimi eshte nje lment njeriut injiciative ndershem apo jo ndersheme per pak fjale eshte sigurt qe ne shtetin ton shqiptare kapas kure drejtesi gare barazi qe qeveritaret felliqur vjecare shqiptare krijuar nje rotazion koruptive duke shitur vlere kombetare shqipetare shpresoj qe spaku fuksionoj,1
JD-tAYIpgaA,@AferditaShega,avokati po genjen,0
HxuCXIgilFc,@agronallko3603,kush është ky bir kurve mbron atë bythqir muti tradhëtar filogrek duan plumbin këta pushta bravo artan,1
y-5Vl61eZmY,@user-if2hh2xx5p,sa turpshme deklarate znjune bisnes smundem paguaj kopshtin nipit jo shkolla shtrenjtae turpshmei njoh mjaft mireshtepia saj qene perball tajvanitishiiiiiiin varfeeeeeer gjitheeeeee sot pallateooooo fatimeeee kush ha moj zemer,0
zPRIW50IYGU,@lauragj.1437,lani kte ktu,0
XmB6OyA7iQU,@albert7778,arratisen pakten meleone gjysem shqipetare syte kembet keto vjet shqiperia zoti tullacarratisjen nje njeriu ben tragjedikurse arratisjen popullit shqiperia ben lumturi bravo tullac,0
l2TYc4sf9dw,@pashkonarkaj2621,kur ke prek fundin ke punu kontrabande skaf mor gjergj,0
zPRIW50IYGU,@lumturiqosja5867,bra vo rragaz,0
y-5Vl61eZmY,@andreaslilollari8526,ikmoj hajdute,1
mYFcmLX4mUc,@luljetaga4040,cfare thrash ku katandise familja shqiptare,0
HxuCXIgilFc,@RexhiMatajOkFiiL,ha çta bere mire legen syze kujt del ne mbrojtje,0
CMPqrA5suRo,@vasilisnitsai7518,respek për avokatin ësht shum saktë për gjitha thotë respekt,0
FtBcuwX8j_0,@user-rl3gw4ei7r,o bushat duhet fare korrupsioni ramës fitoj kur do kuptosh sa jetë likja plakun mere në krahun tjetër rama fiton muaj po bëhen zgjedhje,0
8e1U-sfyaXs,@user-ti9ck7bw3o,o sa gjina ishall ju jep zoti durim ke kujdes se nj zot qe hakmeret,0
jOI5vUWJbPk,@muharremdibra2422,avokat beqiri hero,0
J5Cg86mX9kc,@user-of5ee1ck1r,mendo tani ky byth muti ky fytyri ylli manjani qen minister drejtesie ja ceshtet cameris jan permend kurr dosjet bejlerit jan vjedh tera vetem kapaku ngel dalin ne mendja se rruajn hic,1
y-5Vl61eZmY,@aleksandrahoxha5583,didni sa lek kushtojnë xhaketa ksaj euro kushtojnë perlat në qafë euro kushtojnë mbajeni mend kto jan veshje lira,0
HxuCXIgilFc,@beni1975,ik o vari karist ben avokatin nje anti shqipetari po shume vari karist,1
WDk0jy-CiLs,@arbencukaj5520,asht nji intervistat ma solide vlere qe mundet ju afru shikuesit shqiptar,0
CMPqrA5suRo,@ArianNdoka,avokat ke fol bukur por na permende se kriminela sala meta jan edvin kristaq rama fatos nano por mundsi qe rilindjes shan kriminelat partis tane,0
HxuCXIgilFc,@user-dj1hx9lo3q,respkt trim keshtu duaan poshtrit qe lepihen grekut aty rij bejler spiuni qeni vrasesi aty brenda ne burg gjith spihunat,1
WDk0jy-CiLs,@flamurzhitia7007,rrespekt spartak ngjela,0
HxuCXIgilFc,@RobertoSeraj-dm5sb,patriotet ahahha,0
XmB6OyA7iQU,@artihoxha2250,orë sigurimin ke qenë se qenke bilbil goja,0
8e1U-sfyaXs,@helent7076,po cfar duan ben burg,0
zPRIW50IYGU,@galaxys3959,sa poshte ke rene mor njerido besh humorefundit mbetalbano paparesuksese or djal qe shkon shume humorina kenaq,0
CMPqrA5suRo,@KristjanPrengu-ck1ct,besoj se idajeti eka gjetur ne bibilinat we mban,0
gG62Vu4qwsk,@tahirbeqiri6259,po lejoni kaq shum uluras ket grekofil myllnja gojen se ky shum drejta pyet ndonjeher camët sa drejt kan,1
zPRIW50IYGU,@user-mf4qv3mx2w,ike mon surrate lagohu futry lagohu shofe psikopat budall rrugash futy mute,1
CMPqrA5suRo,@YlliEnes,beri enveri vendin ashtu por vet populli jon servile spiun ne vet mut gjithe mua qe shkruaje kur edin avokat beqiri ku jan dollaret ven tja marrin pastaj varin qen ne fshati heqin dor vjedhja se jan fshati hajdut,1
sBuYrv_W1hM,@aleksrushiti7009,zoti hoxha dje pashë video zonjës goldmann ku ju filmuar në luftë kundër atyre tregëtojnë drogën por zonja interpretonte për turistët se shqipëria është vend sigurt për kini kujdes kujt besoni këqiat shqipëris krimet shqipëtarëve kritikoji demaskoji në mediet shqipëtare por kujto se po fiton gjë kur kritikon në mediet huaja jo shqipëtare ose antishqipëtare,1
SDxqL7L2Ivo,@Aqifkapertoni1234,deri do jesh do iksh per lesh,1
y-5Vl61eZmY,@fatbardhvolumi3367,ku kane gabuarhaha diferenca eshte se jane cubajo hajnacubat marrin zor se dijne vjedh gzuebajne karshillekhapen bethsh,1
HxuCXIgilFc,@bashkimneziri834,mirë ja bere qenit birit qenit bravo artan qepe halen thuaj jo gojën,1
jOI5vUWJbPk,@vjollcafaja5700,ooooooo boooooboooo njeh agron çelen mor avokat pleher shkodra njeh mir se mor pleher bravo avokat beqiripo mir mor pleher avokati djallit din se hipoteka shkodres kan shkuar ne nje zyre gjith punetoret kan dorezuar per ilir plehren euro ne muaj qe merrnin qytetareve po ku pas para agron cela mor pleher ndigjoni avokat beqirin vetem ky tjeyri qenka pleher metes,1
2MYQBaog-d4,@SamsungTp123,mëso mëso rudina,0
gnq_bShXo60,@tomaberishaj3800,keta hajdut mundeni medi se sikam viell kan vra perpaj shri ne burke mej wit paragjygjit suprem,1
J5Cg86mX9kc,@montilir181,manjani nje grek shkerdhate,1
Y94GQrRkaGY,@qerkinberisha4439,po albini edo kosoven po edon shum serbin o qen bir qeni,1
y-5Vl61eZmY,@valbonamehilli5322,flori avokat nxirja bojen ketyre maskarenjeve,1
CMPqrA5suRo,@Shushu155n,pjerdh pjerdh avokat gjet moniken ilirin ai kush del para elemino,1
d8eRvVLfsnI,@arditl89,po ishte kaq zoti sa ceshte fjale do ishte pano biznesmen jo luca,0
l2TYc4sf9dw,@ritvanaismaili4776,ylli rakipi nje sahan lepires jo koherent ecen punet ne fund nje pazarxhi turpshme,0
WDk0jy-CiLs,@lewis885,ven doren ke mjekrra baxhella,0
9ivr3YoZmCo,@Cerriks,bravo curri ky boci burr buce,0
2MYQBaog-d4,@themedicgamer2511,o rudine qa po leh ky qen ndyre,0
2MYQBaog-d4,@user-ve6ux9yt3u,ne duhet bejme enverin ate qe ben kina maon,0
l2TYc4sf9dw,@nikokaraj,ozti gazetar po cfar meresh sali berishen ben keto pytje flet kret porth ote qifsha ty ene saliun sena cave trapin se kelyshi saliut ja be keto pytje ma rrot kari gazetar seti le nam turp vetem turp,1
