Comment,Label
"O MACRON KE SHUME TE DREJTE A TU BEFSHA, DUAM TRE BREZA TE JEMI GATI ME HY NE BE. MACRON JU PRESIM PER NDONJE PILAF NE GRESHICE 😂",0
Bjeri qazim 😂,0
"Cmenden kafshet doni dhe be u qr, mir jeni ne mocal dhe aq eshte shume",1
Nk kptoj pse shani njerezit hallexhinj kur ato bukuroshet punojeset q kan per detyr t respektojn popullin tallen Duke I len me or te Tera n radh... Kur vriten n kucov me aq pak banor c duhet t behet n qytete t tjera.... N radh t par duhet t Ken kultur punetoret q rrin n karrige dhe nk kan piken e kultures mjer populli me ca I ka zan,0
🙈,0
Ere noku e more pasporten ere. Kuçova socialiste kucova ermoneles.,0
shqiptaret brohorasin Rama Ik ku ndërkoh po ikin shqiptarët dhe Rama po bëhet gjithnjë më i pasur.,0
...plasi ne Kucove😂,0
hahahaha shpejt merni e ikni se do shptoni,0
@diooonis14  he re vlla prap u fute ne probleme ti ??! 🤣🤣🤣🤣,0
2020?!!,0
Bo bo mjer neve thuaj se kemi Tre  jave qe ndodh e njejta gje aty cdo dite ashtu behet..nuk mund te mbarosh pune duhet dite me rradh????,0
Hajde shqipe hajde radhe rremuj ter jeten.,0
😂😂😂😂😂😂na turperuan . Ku eshte kultura kucovare. Turp,0
Dele,1
Te gjejsh sher me leket e tu,0
"Mir tju behet,kucovaret jane 100 per qind rilindas gjithmone.",0
Dhe baktit kur hyn ne kasolle hyn me radh Po kta cf Jan?,0
Ne car viti e keni der ket video o idiota,1
Asnjer  ska fund  injoranca  ne  shqipri . Ne  kucoven ton te  dashur.😂,1
Hahahahaha,0
Si radha e qumshit 😰,0
😮😮 😂,0
"ate e kan kerkuar vet ai popull ,nuk me vjen keq fare, ashtu i pafsha tu hong njoni tjetrin.",0
"4 dhjetor bashkohuni me studentet 💪🏻
Jane e vetmja zgjidhje",0
Bobo sa te pa edukat jemi ne si popull  po mos te  kishte sher kishte  mbaru rradha  aty  nuk e kuptojn se vec kan me u vonu me teper .dum dhe me hy ne europ ne  pu pu pu 😂😂,0
O dele sa pa kulture gjynah mi pa😢,1
Plasi ne Kucov 😂😂😂,0
Kishte mbledhje PS ja në Pogradec sot . Ishin kto antaret të tëra 🍑🍑 me mini dhe dekolte të hapur. S'kanë faj burrat e rilindjes që ka hareme në selinë e partisë.,0
Po qafen nuk e kan thy po askujt nuk i duhet pasaporta e tjetrit  nuk esht buk si ne kohen e qepes se mbarohen dhe ngelin fmit pa buk cdo kush merr pasaporten e vet me qetsi  po fshati ne fest .😂😂,0
@andi.meshi  shiko sa ka vuajtur @le_andro_hoxha kur ka mar pashaporten per ne u nis knej 😂😂😂😂😂😂😂,0
Vetem ne shqiperi ndodhin keto cudira,0
Kudo shtyhen te shkretet per pashaporta Edhe kur zbresin nga trageti 😱😱😂😂,0
Plasi ne kucov 😂😂😂,0
@erald184  qa bohet kshu me llaaa 😂😂😜,0
"Keshtu ka qene dhe apra 10 vjetesh qe e kam marre une 🤦🏽‍♀️.
Akoma skeni ndryshuar? Duhet patjeter te fillon I ti dergoni me post ne cdo shtepi .",0
Merini pashaportat se ju hapen vizat per ne BE 😂😂😂,0
ANIMALS,0
Pas kokës e kemi,0
Kurr nuk behet ky vend.,0
"Vjen era Shtet 
Ka lezet cik rradhe me sherr",0
"Vjen era Shtet 
Ka lezet cik rradhe me sherr",0
Te gjith per te ikur keta 😏,0
🤣🤣🤣🙉🙉,0
Njerez budallenj,1
Kur i lene per diten e fundit,0
Sbohem ne perfundimisht😂,0
Haahhahahaha shqiptar mut,1
O njerez pashaportat sdo jua marr kush aty Jan gjitha Po pritni rradh ja qr edhe kafshet sbejn keshtu😅,1
"Ne ne kosov jemi keq me disa rrethan ,po ju atje keni maru fare",0
Hahahahah @jana.bakiu  vtm.ne paskemi.shpetuar pa dal😂😂😂😂😂,0
Keshtu eshte kur sjemi popull me kulture te mbajme rradhen sic bejne dhe tere bota ..ne ne vend te ecim perpara po ecim mbrapa ..turp ..popull muti,0
dhe doni te futeni edhe ne evrope👎👎me keq se bagtit jeni,1
😮😮😮,0
bobobob mir s paskm dal un ..😮😮😮😮 po kta kan nje vit kshu ne rradh,0
Plasi në Kuçovë!🎬,0
Bjeri se e njof un 🤣🤣,0
🤦🏻‍♀️🤦🏻‍♀️,0
😂😂😂😂😂,0
Vrituni aty me njeri tjt se ca do zgjidhni ...si nuk u be njehere ky popull dhe kafshet mbajne radh te qeta 🤦‍♀️🤦‍♀️,0
Dergojani ati gomarit te gjate qe e beri shqiperine lemsh,1
O bobobobob,0
U bem t famshmeshmeshh😂dolem te joq😂😂,0
"Po mbahet rradhe o njerez me edukate e kulture. ..🤔 .jo rrumpalle ,mesoni pak nga kafshet qe edhe kur levizin ,ecin ne rresht per nje .😂😂",0
Si paskan pas lek me bo tgjith pashaporta🤣🤣🤣🤣,0
KUSH DO PUNE PAR TIME ?,0
Ujë të tërbuar pini qe jeni kshu ...do behemi ndonjehere njerez👎👎👎,0
Plasi ne kucov 😂😂😂👑👑👑❤️❤️❤️❤️❤️,0
@marjanoprifti Plasi ne kuçovë 🔥🔥😂😂,0
"Ca i keni ber ketij vendi o palaco shtet, as organizim as pune as gje, jepuni rrogat punojseve te bashkis qe ti pergjigjen qytetarve ne kohe e duhur... kucova ime",1
Fuckoff the Albanian government,1
@donald.coma,0
Plasi  ne Kuçove😂 si nuk mesuan  si mbahet  rradhe ncncnc,0
Kucova ime??? 😲😲 smund ta besoj 😂😂😂,0
A FISDER. A TE Q.R . TRIMI I RADHES FISDERIIII,1
Ka harruar celsat ne shpi shefja prit se rruges eshte 😂😂😂,0
"Ka 11-metërsh, ka 11-metërsh e padiskutueshme",0
"Sepse shqiptarët nk dijne te rezpektojne njeri tjetrit, radhen.",0
1 me 0 pjesa e par,0
Kucoveeee😅😅😅😅,0
Rroft Sala ✌,0
E njejta eshte rruga qekur kam qen un fmi e deri tani. Ska ndryshuar e ska per te ndryshuar najher,0
Lali eri esht ne rregull. E ka shtru tveten qe del tek rezidenca... kte 100 m sja kap syri kur kalon aty...,0
Po se i futi rezidenca lekt ke cica rrini tashi per 100 metra rrug.,1
@xhes.abedini  ti na e bere videon 😂,0
Kodre diellit thot cik me posht thuj kabul rrugicat ngjit me dytsoren 🤦‍♂️,0
Tkemi shnetin trjerat rregullohen🤣,0
Lagje me rruge te tilla ka ene ne LONDER ..JO MA TIRANA 😂,0
as dritaret si len dot hapur se i gjith pluhuri yn brena 💣💣💣,0
spun kom me rrugen un ..un shof vilat ....😂,0
PRIT SE E SHTRUAN. PSE NUK BEHENI SI LAGJE TA REGULLONI VETE RRUGEN . PO PRISNI NGA QIELLI. NUK E SHIKONI SI ESHTE SITUATA ATY. NDIHMONI VETEN MJAFT U ANKUAT.,0
Thuaj gjyshes te lumshin duart.dhe e rujt zotti,0
Met tvertet te bukura,0
Kush i vishte me pare po tani kemi fillu me i kerku se na mbajne grohte .I lumshin duart gjyshes,0
I lumshin duart gjyshes...Po mi tregu une te nones Time do habitesh dhe ti😂😂😂😂😂😂,0
Shyqur qe nk ka shkrujt  anonim ju lutem 😂😂 👏👏dhe nk Jan te skaduara 😂😂,0
I lumshin duart gjyshes,0
😍😍,0
Ta kesh me jete gjyshen...,0
G,0
Nostalgji 😍 ! Zoti i bekoftë gjyshet tona,0
👏👏,0
Edhe gjyshi im esht shum i mir se po me pret me thuper ne dor ke shpia,0
Martohu me ndonje te zonave te ftohta se ske ku i vesh tjeter,0
Papuce  gucci 😂😂👌,0
Me tgjitha ngjyrat,0
Nqs ka naj pal per nr 43 a martohna bashk?,0
"Edhe mua mi ka ber , un I vesh cdo vit qe esh dimer e ftoht",0
👏👏👏👏👏👏,0
👏❤️,0
"E vlersoj punen e gjysheve,, Por me ben cudi sesi akoma paska nga ato femra qe vazhdojne te bejne akoma paj 😂😂😂 Gjithsesi mu ben 23 vite qe jam larguar nga Shqiperia, dhe normal qe kokrren e ides nukam se nese vazhdojne akoma traditat e para 😢😢 Te trashegohesh, dhe ti ruash me jet keto Corape,,, Jo per gjo, por eshte e vetmia gjo qe gjyshet tona na lene si trashegimni,,,,",0
PASKA HARUAR GJYSHJA TE BEJ NJE PALE TANGA🤣🤣,0
Zoti i bekofte te gjitha Gjyshet 🙏♥️,0
Vetëm çorape duhen veshur kur martohesh? 🤔,0
@mixhesa_b ahahah,0
silli 1 pal ketej moj sille se eshte dimer tn 😂😂,0
Rrespekt per gjyshet tona 😘 jan duar arta,0
😍😍😍😍😍,0
i lumshin duart gjyshes 👏👏🌷🌷,0
Rrofshin gjyshet se ne nuk ja themi hiç me bo gjona kaq te bukura 🤗🤗,0
rsp per gjyshet,0
Mir corapet ti beri gjyshja po burrin apo ta gjen gjyshi 😂😂😂,0
Zahireja e dimrit i themi ne nga korca,0
do e mbash mire burrin 👏,0
Rrespekt per gjyshet..!!,0
😒😒,0
Po burrin e ke gjet se pajen ta paskan bo gati 😜,0
Shumica gjyshet i duan vetem per ndo nje lek te pencjonit interes hesapi ka ikur dashuria e paster.😑,0
Ae ke gjet burrin apo ke pajen nje her 😂😂😂,0
Akoma ekzistoka paja😂,0
@daniela_dhinishta sa pal ke ala🤣🤣🤣🤣 Se un skam ma 😔,0
😍😍,0
Sa palidhje jeni 🙄🙄🙄🤮,0
Sa te rrojme do te mesojme 😂😂. ..ketu po shohim nga me te ndryshmet ....,0
I lumshin duart po bej dhe ti si gjushja jote mos ri kot si shushk tu u mburrur me gjyshen po mburruh per veten tnd,1
Zoti u dhent shendet gjysheve (gjysherve) jan dashuri e pazevendesushme...😍❤️,0
Po un qe nk e kam gjyshen si do vej halli,0
Po brek ke te paja ? Na i trego,0
e paske siguru fisin  e burrit per dimer 😉,0
Papuqe guqi 😜,0
Sa bukur vertet. Te mbajne shum ngrohte keto.,0
@marsela.pacuku mos valle je ti ? 😂😂,0
E kujit i plasi..hajde hajde,1
Nese keto jane me te bukurat mezi pres te shoh me te shemtuarat😂😂,0
"Abahahhahahahahahhaahhahahahahahahahahhahaahha @__ada.ada shife shoqen tende tu bo pajen , rri ti rri kjo ke burri🤣🤣🤣🤣🤣🤣🤣🤣🤣",0
😍,0
🤣🤣🤣🤣😂😂🤝,0
😂😂😂,0
😂😂😂😂,0
aty te ngelin se e shisni gjelin sikur tjet vic.,0
Hahahahahahahahaha,0
"Po nrm ka shterr buxheti per ju ket vit.kot sthon kur ngordh mica, minjt hedhin valle😠😠😠😠po pa merak se disi do servireni edhe ju ne mos ne tryezat e popullit normal tek ato te pushtetarve zeni vend nga 2 e nga 3😉",0
Loooooootttttttttttt,0
Sa te jet ky jan te shpetuem,0
😂😂😂 qr sa e papame,1
😂😂😂😂😂,0
😂😂😂,0
Hahahahaha me lot,0
Duroni edhe pak sate iki rama se keni per te shku edhe ju bashk me ramen per lesh😂😂😂,0
😂😂😂😂😂😂😂,0
😂😂😂😂😂😂,0
😂😂😂👏👏,0
😂😂😂😂,0
Nuk I duam dhe ato 20 mij eti  Jan,0
Haha 😂😂,0
Te vetmit qe thone mos ik🤣🤣🤣,0
😂😂😂😂,0
👏👏👏😂😭😭😭😭,0
😂😂😂😂,0
🤣🤣😂😂😂😂🤣🤣🤣🤣,0
😂😂😂,0
Hahaha 😂😂😂,0
Ooooiiiiii me lot 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0
😂😂,0
Hahahahha eshte per te qeshur dhe per te qare njekohesisht,0
@klodianafatjon @kida_kidushi 🤣🤣🤣🤣,0
😂😂😂😂😂😂,0
@__issana__  @artjola__topi  per ca po protestoni ??🤣🤣,0
Pse sa do ti me te dhon edhe gjelin Edi do ta paguj ty,0
😂😂😂😂😂😂😂 lot kjo pz ka edhe puptim shm te mir bravo 🤛,0
🤣🤣🤣🤣🤣,0
😂😂😂😂,0
Vetem per ju gjela esht mire te rri rama se skan lek njerzit me ju blet juve se po te ik rama rritet ekonomia dhe iket per lezh juve😂,1
👏👏,0
@markolanikoll vetem keto thojn rama Mos ik 😂😂,0
Ku I ka shku mendja 🤨😂,0
😂😂😂,0
Me ne fund disa qe duan,0
🤣🤣🤣🤣🤣,0
Hahahahahhaahhaahhahaha,0
Rama pat thone shendetesia falas jo gjelat falas! 😅 🥂,0
😂😂😂🤣,0
😂😂😂😂😂😂,0
😂😂😂😂😂😂👌,0
😂😂😂🤦‍♀️✌✌,0
😂😂,0
Duro se erdhi viti ri dhe i shet po he..!!,0
😂😂😂😂😂😂😂😂😂😂 po ku u ka shu menja 🤣,0
Po jeni mësuar që hani ato të kaposhit me pensionin e gjyshit çdo vit dhe rrini gjithë ditën kot!,0
E rendsishme eshte qe i beri dikujt mire 😂😂😂😂,0
😂😂😂,0
Hahaha,0
😂😂😂😂,0
😂😂😂😂,0
😂😂😂😂😂😂😂,0
🤣🤣🤣🤣,0
Po iku Rama iken per l.... Pulat e detit per vit te ri,0
@marinno.t @kristibaxha 😂😂😂,0
bashke me gjelat rama vdekt,0
@ndue_caka 😂😂😂,0
🤣🤣🤣,0
He se do shiten pulat 🤣🤣. Ato elegantet😜,0
Iken apo jo Rama ti gjelo qe me kendon ashtu ne dat 31 do ti percelloj shalet,0
Tu u rrit gjelat me domatet qe hullin fshataret hahah,0
Hahahahaaa,0
😂😂😂😂😂,0
@el_lmj 😂😂😂😂,0
😂😂 Ska gje se tek ty do vim te blejme gjela😊😊 do ti shesesh😊😊,0
😀,0
Eshte 100 lek i printuar dhe e ka prere se nuk i eshte ndare ne dysh me te vertete,0
Do ngelesh me barbon qe je,1
Do te thote qe do martohesh per vitin e ri 😂😂😂😂😂,0
Fat muti paske pasur  o bobe 🤣,1
Vec budalliqe postojn,1
Do behesh guvernator bane sepse di t zberthesh 1000 lekshin ke fat mor plak qa me t than,0
Do mbetesh pa 1 mij lekshin,0
Do te thote qe esht fallco🤣🤣🤣,0
Tash ke 2 copa  je bo miljoner haha,0
Do behesh miljoner po u bere politikan😂😂😂😂😂,0
"Shife a gatite njat e leni fantazinat se po met edhe pa te,",0
sapo fitove nje sallator pa hormone,0
Paguj kafen at bej ss ngele that😂,0
"miliarder bossi,, mos e caj motorrin!",0
"aq trok ke per te ngel sa qe dhe morrat do te largohen nga koka😛😛,ty as 1mijlekshi ste do ca milioner leshi do behesh ti😱😱😝😝",0
E ngjit me vinovil po h,0
Ika plotesuar oret e punes  ka thy motorr se vetem ai perdoret ne shqiperi per plaset neper tavolinat e lokalit e thoin (0 shok hade mer paret ) me vete thoin kete pata mas shpirtit 😂😂😂😂😂,0
Ja paske fut fort😉,0
Paske me u feju,0
do vdesesh shum shpejt 😂🤣👌,0
Po ik m koqe vrit veten ca jan kto karlliqe qe nxjerr  ti dhe po te behesh milioner nje cop k*** do ngelesh me kte qe ke then ',1
Do q... t dashnorja dore me nje ajo vrima tregon se iku tapa tani do e haje ajo..... Po shif e gjej naj tjeter sa sesht vone ok,1
Kuptimi esht se kishe 100 lek tani si ke mo 🤦🏼‍♂️😂,0
Do te shkosh ne mars,0
"Do te shkerdhehet nena, sa palle je mor cun 🤣🤣🤣",1
Kjo do me thene qe ishte 1 cope tani eshte 2,0
Do t ndaj m dysh plaka,0
Tani do vij presidenti Ilir Meta per ta marr ate rrethin se kujton se paska ngel akoma ar ne shqiperi 😜😜 meqe doje me dit mendim cfar do behet tani do jesh dhe me i varfer nga cfar ishe se dhe 100 lekshi iku tani😜😜,0
Ke dy 500-çe 😂😂😂😂,0
@armand_kada  a te kujtohet 🤣😂,0
Do ikesh na mendorja do behesh budalla 😂,1
Kur tu nda dhe 100 lekshi mos pyt mo me u bo milioner 🤣🤣🤣🤣,0
Mos u merzit Gjysma  e mijes pesqind esht. 🤨,0
"Do te te ik jeta ne borxhe e kredi😝😝...shif mer cun puno e ruaji leket e jo ti ""PRISHESH"" 😉😉😉",0
Tani tu ban 2 mi lek😅😅😅,0
Nuk kuptoj se qa fiton me kta marrina k.... qe hell,1
Ngele pa 100 lek debil,1
do ngelesh shtatzen,0
The Lord of the Rings 😂😂,0
hall te mall paske kush e di sa je lodh me nda ashtu ...eh papunsia ben te veten.gjithsesi ste ndodh gje pa merak,0
Do te thote ske mo lek per kafe,0
do martohesh  mbaje per unaze,0
Eha ke mu ba nana dmth ma i mençur nga ata budallenjt qe e kan pasur perpara teje at 1 mij lek 😂ca Po thun ti mer @riildoo shpjegoja i cik 😂😂,1
Eshte fallco,0
Hahahahhahah gjyse per gjyse.,0
Fute 1mije lekshin nven tvet e paguaj kafen o derman,0
do bohesh dikushi ti djalke kam besim pergjegjsi i legenave,0
Kshu i ndodhi dhe nje shokut tim mas 3 ditesh vdiq 😂😂😂,0
1 mije lekesh te duket ky? 1 qimd,0
@ediramaal sa e mundur eshte qe 1 shqiptar i ndershem dhe punetor te behet miljoner ?,0
@anaadocaj @marjanujkaj  do e fuse ne shishe 😂😂😂,0
Ngjite,0
Thjesht se mo 100😂,0
Te iku zari njeshi 😂😋😂,0
@esmeralda_malaj_ Hahahahahahaha a tu kujtu gja Oj moter?,0
Do rrish i dit pa pi kafe 😂,0
Edhe mua me esht ber keshtu😂😂😂😂,0
Do behesh i pasur 😂🔥,0
Fute prap aty tani e ik blej cigare te hapme 😂😂,0
Bashkoj prp njesho dhe bli slims te hapur 😁😁,0
Mir pa lek po do ngelesh dhe pa brek 😂,0
ke rrug tgjat me ba,0
Shite per skrap😉,0
Kjo do te thot qe do te behet bytha si ai rrumbullaku per te fituar ato 100 lek 😂,1
A stvje turp iher ?! 🤣🤣🤣,0
Do behesh me trap sa je,1
lekt e slimsit,0
Trok jo po lop 🤣🤣,0
do besh bos ne endra 😂😂,0
Kjo dmth Qe do Te ndodhe dicka e keqe por de dalsh fitimtar...!,0
Kshu ju nda nje shokut tim dhe vdiq 😏,0
🤣🤣🤣,0
kam gjet 1 qese plot njashtu i kam vendos te vendi mepas i kam ngjit me atak e i kam ba 200 leke sha,0
do ngelesh shtatzan tsh,0
Do bohesh nga ata 5leksh,1
ke i rruge te gjate per te bo,0
Ngjyrose pak me shum fleten qe te duket si 1 mij leksh se e ke sh fallso,0
Ja ka hek vet sa.me na vet ne qa do ndodh phaaa budall he bir,1
😂 Kjo dmth ty nuk do te ndahet 100 lekshi kurre 🤣,0
Futi ne kas,0
A stë vjen gjynah ti ta nadajsh në dy pjes  1 mije lekshin ësht si kurë të ndanë gruja hahah bashkoj prap mos bën meka me i lën veq e veq 🤣🤣,0
Dmk jam aj tipi po ik o ...,0
Do behesh 🐒 😂,1
do ngelesh me barre 😂,0
Multi milardjer do beheshh😂😂😂,0
Ke per te ngel piroke ma keq se jee 😂🤣🤣,0
katastrof 🥴🥴🥴,0
Shif ngjite prap vllai se sot nuk ti fal njeri 😂😉❤,0
O vlla ik kputi nje saldim dhe paguaj kafen😂😂,0
Te kan ber magji mor shok shko te nje yshtare se keq e paske punen te eshte ndar njemishja eshte ber njeqindshe 😂😂😂😂,0
futja atak e leri porrdhat,1
Po ca milioneri edhe ate 1mijleksh per slims se ke mo ahhababaha,0
Do ket  qen  e spanuar ajo o 1sh😂😂,0
Do behesh budall,1
Bobo me keq nuk ka po tu nda 100 lekeshi ashtu per tre dit do bjer bresher 😂😂😂,0
beje vath dhe jepja mamit tat,0
Kjo dmth se 100 lekshi nuk asht i bashkum✅,0
Do ngelesh troke!,0
😂😂,0
Ke lek shum ndaji me tjeret hahahahh,0
Do martohesh😅😂,0
Do te thot qe je i zoti per skrap,0
🤣🤣🤣🤣🤣🤣🤣🤣,0
do t'thot qe ji ni Rr.T.K qe s'ke shokun,1
100 leke me pak nese nuk e ngjit me atak.,0
Kuptimi esht ke 1 milek minus tani,0
Te eshte hap nje vrime e zez hahahahah,0
Do ngelesh shtatzan 😂,0
Dmth qe ruaj vrimen se do e hash,1
Mire qe prishe 100 lekeshin por me gjasa ke Thyer thiken per tu bere objekt diskutimi 🤪,0
Troke,0
As per kafe sdo kesh,0
Do te kesh funeralin falas 😂,0
ngjite prap dhe 5 qind lek slims dhe nje kafe direkt sa ste ka humb ndonje nga ato ngjysmat,0
pyet Edi Ramen se ai munde ta di 😅,0
Qe ketu ka filluar tersi me ty. Kishe 100 leke tani nuk ke me asnje lek. Shnetin tkemi se leket skemi mi pas najher 😉,0
😂,0
Do behesh baftjar,0
Kjo do te thot qe ti je nje super pall k*** 🥴,0
Jo jo  do ngelesh becar 🤣🤣,0
Do te hapet nje vrim tjtr😂😂😂😂,1
Fotoshop fillestar,0
"Trok, mos pretendo per mshum😂",0
do ngelesh P.K siq qenke,1
Do te thot qe e kishe 100 lekshin e bukes po ik futi 2 pika saldim dhe mer 1 buk qe ta kesh per dark,0
@emirjana_bufja.jote ka nja 1 jav e kam ba 😂😂,0
Do behesh mbreti Shqiperis do i zesh vendin Rames,0
😂😂😂😂,0
Vallai troke apo milioner nk e dim po qe do ngelesh budalla gjith jeten esht e sigurt 😂😂😂,1
Po ku te gjesh birë futja e mbyllja se a mirë ...,0
Tani ke 100 lek me pak Ky esh kuptimi.. dhe kuptimi tj esh qe je trap komplet,0
"Ke me honger veten ndhom😂 , kaq tru k** jeni mor 🤦‍♂️",1
Milioner behesh vec po zure karrigen e atij te gjatit... po do ngelesh me trok sec je 😂😜,0
Esh fallco,0
Do ngelesh pa tru fiks sic je tani,1
Tej trok qenke po ishalla bohesh miljoner 😂😂,0
Mere ate 100 boji i vrim e maje mqaf kurse ate rroten jepja nipces te bej rreshun mta 😂,0
Do te bahesh nje zog gomari,1
❤️🤣,0
Do karosesh,1
Ore koqe kandari  ca kuptimi ka tani svlen per asgjë ca milioner do behesh,1
